id,name,parent_id,is_company,vat,street,city,zip,state_id,country_id,email,phone,l10n_ro_vat_subjected,customer_rank,supplier_rank
nexterp_demo_partner_553,บริษัท ศรีอุ่นแลบ จำกัด,,1,5-6316-38030-01-0,4 ซอยบุนยะตีรณะ,จักรพันธ์ Ville,50840,,base.th,hlakthraphybunyatiirna@yahoo.com,+66 983 627 523,1,0,1
nexterp_demo_partner_554,ไวพจน์ นากกนก,nexterp_demo_partner_553,,5-6316-38030-01-0,4 ซอยบุนยะตีรณะ,จักรพันธ์ Ville,50840,,base.th,chnisaa85@yahoo.com,,0,0,0
nexterp_demo_partner_555,สมาคมวิลาสินี,,1,8-2218-45480-30-2,77/6 ถนนร่มธิติรัตน์,ปาริตา Ville,32740,,base.th,tinratnpraaiphphaktr@hotmail.com,070 661559,1,0,1
nexterp_demo_partner_556,ดิสกะประกายและศรทอง,,1,6-4920-51129-44-0,746/56 ถ.พีระเพ็ญกุล,อัญชัญ Ville,80800,,base.th,laddaa51@gmail.com,07 105 6893,0,0,1
nexterp_demo_partner_557,เพียยาอิมปอร์ตเอ็กซปอร์ต,,1,6-1508-54461-88-2,72 ถนนตวงทอง,ราชันทร์ Ville,66200,,base.th,hrrsthr38@yahoo.com,0 602 764 605,1,0,0
nexterp_demo_partner_558,ห้างหุ้นส่วนสามัญ ธนรักษ์,,1,8-3215-46397-20-8,20/67 ถ.นิยมสำหรวจ,อาฮามัด Ville,38550,,base.th,rkiieyaaa37@bcchksriiunefnichching.com,065-336-7851,0,0,0
nexterp_demo_partner_559,ห้างหุ้นส่วนจำกัด ถนัดเดินข่าว,,1,5-5719-15274-77-6,80 ถ.ธัญาโภชน์,พัชรีนิษฐ์ Ville,58480,,base.th,ulhassaanraawrrn@haanghunswncchamkad.org,35664496,1,0,0
nexterp_demo_partner_560,Ertaş A.Ş.,,1,TR11688452678,11829 Nesfe Causeway,Onukermouth,24636,base.state_tr_64,base.tr,zenginseyithan@akcay.com,+90(146)2407101,0,1,1
nexterp_demo_partner_561,Çetin Seven Ltd.,,1,TR74906030256,70069 Eşim Freeway,Memilitown,50550,base.state_tr_46,base.tr,ifirat@yorulmaz.org,5005167244,1,1,1
nexterp_demo_partner_562,Sağıt Behrem Soylu,nexterp_demo_partner_561,0,TR74906030256,70069 Eşim Freeway,Memilitown,50550,base.state_tr_46,base.tr,eseven@hotmail.com,,0,0,0
nexterp_demo_partner_563,Arsoy Şti.,,1,TR50667153700,9525 Tarhan Inlet Apt. 476,Korutürkchester,77645,base.state_tr_11,base.tr,demirlufen@sezer.com,0605 948 49 76,1,1,0
nexterp_demo_partner_564,Bilge A.Ş.,,1,TR87997752600,428 Kader Plaza,Nüricemouth,90739,base.state_tr_31,base.tr,sanavberocalan@akcay.com,(624)902 4866,1,1,0
nexterp_demo_partner_565,Petkim,,1,TR19279318594,4942 Ertuncay Stream Suite 111,West Gürtenshire,63811,base.state_tr_24,base.tr,corlukarlukhan@camurcuoglu.com,+90(733)929-3848x291,1,0,0
nexterp_demo_partner_566,Akdeniz Ltd.,,1,TR55457509460,5248 Kezban Run,East Zubeydeberg,35717,base.state_tr_20,base.tr,aytuna39@gmail.com,+90 (031) 1943938,0,1,1
nexterp_demo_partner_567,Akçay A.Ş.,,1,TR20953220812,9141 Fırat Flat,North Sadatchester,16454,base.state_tr_06,base.tr,melihcan50@hotmail.com,203 7 169,1,0,1
nexterp_demo_partner_568,Seven A.Ş.,,1,TR58881202464,97876 Durdu Isle Suite 514,South Hatinfurt,19933,base.state_tr_35,base.tr,gbilir@yahoo.com,+90(001)625-5996x340,1,0,1
nexterp_demo_partner_569,İhsanoğlu Şensoy Ltd.,,1,TR62001173022,3659 Tunahan View,West Özokçu,50956,base.state_tr_09,base.tr,burc67@yahoo.com,285285618,0,1,1
nexterp_demo_partner_570,Çamurcuoğlu Şti.,,1,TR92478308382,6634 Mihriye Station Apt. 457,Port Akmanerfort,73095,base.state_tr_57,base.tr,efilsakarya@kisakurek.com,0783 916 66 21,0,1,1
nexterp_demo_partner_571,Aslan A.Ş.,,1,TR96568553478,470 İnönü Creek,Firdevisberg,58430,base.state_tr_03,base.tr,wdumanli@aselsan.com,+90 (157) 8334245,0,1,0
nexterp_demo_partner_572,Anadolu Efes,,1,TR45255230444,0935 Bahaddin Garden Apt. 273,Demirmouth,68031,base.state_tr_06,base.tr,cetinulutay@akgunduz.com,0388-014 1732,0,0,1
nexterp_demo_partner_573,Şişecam,,1,TR11378178994,0338 Salurbay Summit Suite 777,Tezolbury,20547,base.state_tr_20,base.tr,rsama@yahoo.com,+90(010)851-3206x5211,0,1,1
